check_file_name,tags
chk_001_bash_listening_ports_with_ss.py, bash_check python_check
chk_002_python_host_cpu.py, python_check
chk_003_cla_python_host_cpu_etc.py, collect_check collect_depend_check python_check
chk_004_clf_bash_ss.py, collect_check collect_filter_check bash_check
