Start_Time_UTC;End_Time_UTC;Input_Name
2019-10-13 01:00:00;2019-10-13 01:29:47;FF_692_V1_MUS.wav
2019-10-13 02:00:00;2019-10-13 02:31:54;FF_693_V2_MUS.wav
2019-10-13 03:00:00;2019-10-13 03:33:59;FF_694_V2_MUS.wav
2019-10-13 04:00:00;2019-10-13 04:29:08;FF_695_V2_MUS.wav
2019-10-13 05:00:00;2019-10-13 05:31:41;FF_696_V2_MUS.wav
2019-10-13 06:00:00;2019-10-13 06:29:52;FF_697_V2_MUS.wav
2019-10-13 07:00:00;2019-10-13 07:29:04;FF_698_V1_MUS.wav
2019-10-13 08:00:00;2019-10-13 08:28:49;FF_699_V1_MUS.wav
2019-10-13 09:00:00;2019-10-13 09:30:34;FF_700_V1_MUS.wav
2019-10-13 10:00:00;2019-10-13 10:29:12;FF_701_V1_MUS.wav
2019-10-13 11:00:00;2019-10-13 11:31:03;FF_702_V1_MUS.wav
2019-10-13 12:00:00;2019-10-13 12:30:02;FF_703_V1_MUS.wav
2019-10-13 13:00:00;2019-10-13 13:30:00;FF_704_V1_MUS.wav
2019-10-13 14:00:00;2019-10-13 14:29:37;FF_705_V1_MUS.wav
2019-10-13 15:00:00;2019-10-13 15:29:38;FF_706_V1_MUS.wav
2019-10-13 16:00:00;2019-10-13 16:29:23;FF_707_V1_MUS.wav
2019-10-13 17:00:00;2019-10-13 17:33:27;FF_708_V2_MUS.wav
2019-10-13 18:00:00;2019-10-13 18:30:59;FF_709_V1_MUS.wav
2019-10-13 19:00:00;2019-10-13 19:29:26;FF_710_V2_MUS.wav
2019-10-13 20:00:00;2019-10-13 20:29:53;FF_711_V2_MUS.wav
2019-10-13 21:00:00;2019-10-13 21:29:58;FF_712_V2_MUS.wav
2019-10-13 22:00:00;2019-10-13 22:29:22;FF_713_V1_MUS.wav
2019-10-13 23:00:00;2019-10-13 23:29:13;FF_714_V1_MUS.wav
2019-10-14 00:00:00;2019-10-14 00:30:23;FF_715_V1_MUS.wav
2019-10-14 01:00:00;2019-10-14 01:29:42;FF_716_V1_MUS.wav
2019-10-14 02:00:00;2019-10-14 02:29:30;FF_717_V1_MUS.wav
2019-10-14 03:00:00;2019-10-14 03:30:14;FF_718_V1_MUS.wav
2019-10-14 04:00:00;2019-10-14 04:30:14;FF_719_V1_MUS.wav
2019-10-14 05:00:00;2019-10-14 05:29:42;FF_720_V1_MUS.wav
2019-10-14 06:00:00;2019-10-14 06:29:37;FF_721_V1_MUS.wav
2019-10-14 07:00:00;2019-10-14 07:28:56;FF_722_V1_MUS.wav
2019-10-14 08:00:00;2019-10-14 08:30:27;FF_723_V2_MUS.wav
2019-10-14 09:00:00;2019-10-14 09:30:40;FF_724_V1_MUS.wav
2019-10-14 10:00:00;2019-10-14 10:29:59;FF_725_V1_MUS.wav
2019-10-14 11:00:00;2019-10-14 11:29:58;FF_726_V1_MUS.wav
2019-10-14 12:00:00;2019-10-14 12:29:55;FF_727_V1_MUS.wav
2019-10-14 13:00:00;2019-10-14 13:29:55;FF_728_V1_MUS.wav
2019-10-14 14:00:00;2019-10-14 14:28:53;FF_729_V1_MUS.wav
2019-10-14 15:00:00;2019-10-14 15:29:18;FF_730_V1_MUS.wav
2019-10-14 16:00:00;2019-10-14 16:28:45;FF_731_V1_MUS.wav
2019-10-14 17:00:00;2019-10-14 17:29:16;FF_732_V1_MUS.wav
2019-10-14 18:00:00;2019-10-14 18:29:02;FF_733_V1_MUS.wav
2019-10-14 19:00:00;2019-10-14 19:29:09;FF_734_V1_MUS.wav
2019-10-14 20:00:00;2019-10-14 20:30:06;FF_735_V1_MUS.wav
2019-10-14 21:00:00;2019-10-14 21:30:07;FF_736_V1_MUS.wav
2019-10-14 22:00:00;2019-10-14 22:29:04;FF_737_V2_MUS.wav
2019-10-14 23:00:00;2019-10-14 23:29:45;FF_738_V2_MUS.wav
2019-10-15 00:00:00;2019-10-15 00:30:18;FF_739_V1_MUS.wav
2019-10-15 01:00:00;2019-10-15 01:30:09;FF_740_V1_MUS.wav
2019-10-15 02:00:00;2019-10-15 02:29:35;FF_741_V1_MUS.wav
2019-10-15 03:00:00;2019-10-15 03:29:10;FF_742_V1_MUS.wav
2019-10-15 04:00:00;2019-10-15 04:29:21;FF_743_V1_MUS.wav
2019-10-15 05:00:00;2019-10-15 05:30:25;FF_744_V1_MUS.wav
2019-10-15 06:00:00;2019-10-15 06:29:13;FF_745_V1_MUS.wav
2019-10-15 07:00:00;2019-10-15 07:30:10;FF_746_V1_MUS.wav
2019-10-15 08:00:00;2019-10-15 08:30:31;FF_747_V1_MUS.wav
2019-10-15 09:00:00;2019-10-15 09:29:54;FF_748_V1_MUS.wav
2019-10-15 10:00:00;2019-10-15 10:29:55;FF_749_V1_MUS.wav
2019-10-15 12:00:00;2019-10-15 12:29:47;FF_750_V1_MUS.wav
2019-10-15 15:00:00;2019-10-15 15:30:09;FF_751_V1_MUS.wav
2019-10-15 13:00:00;2019-10-15 13:30:06;FF_752_V1_MUS.wav
2019-10-15 11:00:00;2019-10-15 11:29:22;FF_753_V1_MUS.wav
2019-10-15 14:00:00;2019-10-15 14:28:44;FF_754_V1_MUS.wav
2019-10-15 16:00:00;2019-10-15 16:30:05;FF_755_V1_MUS.wav
2019-10-15 17:00:00;2019-10-15 17:29:15;FF_756_V1_MUS.wav
2019-10-15 18:00:00;2019-10-15 18:30:05;FF_757_V1_MUS.wav
2019-10-15 19:00:00;2019-10-15 19:30:17;FF_758_V1_MUS.wav
2019-10-15 20:00:00;2019-10-15 20:30:04;FF_759_V1_MUS.wav
2019-10-15 21:00:00;2019-10-15 21:29:19;FF_760_V1_MUS.wav
2019-10-15 22:00:00;2019-10-15 22:30:07;FF_761_V1_MUS.wav
2019-10-15 23:00:00;2019-10-15 23:29:35;FF_762_V1_MUS.wav
2019-10-16 00:00:00;2019-10-16 00:30:02;FF_763_V1_MUS.wav
2019-10-16 01:00:00;2019-10-16 01:29:36;FF_764_V1_MUS.wav
2019-10-16 02:00:00;2019-10-16 02:28:45;FF_765_V1_MUS.wav
2019-10-16 03:00:00;2019-10-16 03:29:21;FF_766_V2_MUS.wav
2019-10-16 04:00:00;2019-10-16 04:29:41;FF_767_V1_MUS.wav
2019-10-16 05:00:00;2019-10-16 05:29:47;FF_768_V1_MUS.wav
2019-10-16 06:00:00;2019-10-16 06:29:43;FF_769_V1_MUS.wav
2019-10-16 07:00:00;2019-10-16 07:29:28;FF_770_V1_MUS.wav
2019-10-16 08:00:00;2019-10-16 08:29:43;FF_771_V1_MUS.wav
2019-10-16 09:00:00;2019-10-16 09:29:37;FF_772_V1_MUS.wav
2019-10-16 10:00:00;2019-10-16 10:28:37;FF_773_V2_MUS.wav
2019-10-16 11:00:00;2019-10-16 11:29:47;FF_774_V1_MUS.wav
2019-10-16 12:00:00;2019-10-16 12:29:11;FF_775_V1_MUS.wav
2019-10-16 13:00:00;2019-10-16 13:29:55;FF_776_V1_MUS.wav
2019-10-16 14:00:00;2019-10-16 14:30:31;FF_777_V1_MUS.wav
2019-10-16 15:00:00;2019-10-16 15:29:29;FF_778_V1_MUS.wav
2019-10-16 16:00:00;2019-10-16 16:29:17;FF_779_V1_MUS.wav
2019-10-16 17:00:00;2019-10-16 17:29:19;FF_780_V1_MUS.wav
2019-10-16 18:00:00;2019-10-16 18:29:51;FF_781_V1_MUS.wav
2019-10-16 19:00:00;2019-10-16 19:28:56;FF_782_V1_MUS.wav
2019-10-16 20:00:00;2019-10-16 20:30:10;FF_783_V1_MUS.wav
2019-10-16 21:00:00;2019-10-16 21:30:22;FF_784_V1_MUS.wav
2019-10-16 22:00:00;2019-10-16 22:29:17;FF_785_V1_MUS.wav
2019-10-16 23:00:00;2019-10-16 23:30:38;FF_786_V1_MUS.wav
2019-10-17 00:00:00;2019-10-17 00:29:56;FF_787_V1_MUS.wav
2019-10-17 01:00:00;2019-10-17 01:28:50;FF_788_V1_MUS.wav
2019-10-17 02:00:00;2019-10-17 02:29:34;FF_789_V1_MUS.wav
2019-10-17 03:00:00;2019-10-17 03:28:41;FF_790_V1_MUS.wav
2019-10-17 04:00:00;2019-10-17 04:29:45;FF_791_V1_MUS.wav
2019-10-17 05:00:00;2019-10-17 05:28:49;FF_792_V1_MUS.wav
2019-10-17 06:00:00;2019-10-17 06:29:15;FF_793_V1_MUS.wav
2019-10-17 07:00:00;2019-10-17 07:31:25;FF_794_V1_MUS.wav
2019-10-17 08:00:00;2019-10-17 08:29:44;FF_795_V1_MUS.wav
2019-10-17 10:00:00;2019-10-17 10:29:59;FF_796_V2_MUS.wav
2019-10-17 11:00:00;2019-10-17 11:28:39;FF_797_V2_MUS.wav
2019-10-17 12:00:00;2019-10-17 12:29:54;FF_798_V1_MUS.wav
2019-10-17 13:00:00;2019-10-17 13:31:01;FF_799_V1_MUS.wav
2019-10-17 09:00:00;2019-10-17 09:29:39;FF_800_V1_MUS.wav
